# -- benchmark `v50to500_e500` created -- 
# id, v_nb, e_nb, deg, algo_id, nb_threads, distance, time
# Algo_id are:
# - DIJSKTRA
# - BELLMAN
# - BELLMAN_PAR
# - MATRIX
# - MATRIX_MEM
# - MATRIX_PAR
# -- benchmark_Efixe(10,2,500,2,500,3) -- 
20056,  2,  4, 2.000, 0, 3, 1, 0.00000400
20056,  2,  4, 2.000, 1, 3, 1, 0.00000300
20056,  2,  4, 2.000, 2, 3, 1, 0.00000400
20056,  2,  4, 2.000, 3, 3, 1, 0.00055400
20056,  2,  4, 2.000, 4, 3, 1, 0.00000800
20056,  2,  4, 2.000, 5, 3, 1, 0.00000800
20056,  2,  4, 2.000, 0, 3, 1, 0.00000400
20056,  2,  4, 2.000, 1, 3, 1, 0.00000300
20056,  2,  4, 2.000, 2, 3, 1, 0.00000400
20056,  2,  4, 2.000, 3, 3, 1, 0.00057000
20056,  2,  4, 2.000, 4, 3, 1, 0.00000600
20056,  2,  4, 2.000, 5, 3, 1, 0.00000600
20056,  2,  4, 2.000, 0, 3, 1, 0.00000400
20056,  2,  4, 2.000, 1, 3, 1, 0.00000300
20056,  2,  4, 2.000, 2, 3, 1, 0.00000300
20056,  2,  4, 2.000, 3, 3, 1, 0.00050000
20056,  2,  4, 2.000, 4, 3, 1, 0.00000500
20056,  2,  4, 2.000, 5, 3, 1, 0.00000500
20056,  2,  4, 2.000, 0, 3, 1, 0.00000300
20056,  2,  4, 2.000, 1, 3, 1, 0.00000400
20056,  2,  4, 2.000, 2, 3, 1, 0.00000300
20056,  2,  4, 2.000, 3, 3, 1, 0.00054600
20056,  2,  4, 2.000, 4, 3, 1, 0.00000600
20056,  2,  4, 2.000, 5, 3, 1, 0.00000500
20056,  2,  4, 2.000, 0, 3, 1, 0.00000400
20056,  2,  4, 2.000, 1, 3, 1, 0.00000300
20056,  2,  4, 2.000, 2, 3, 1, 0.00000400
20056,  2,  4, 2.000, 3, 3, 1, 0.00050500
20056,  2,  4, 2.000, 4, 3, 1, 0.00000700
20056,  2,  4, 2.000, 5, 3, 1, 0.00000500
20056,  2,  4, 2.000, 0, 3, 1, 0.00000400
20056,  2,  4, 2.000, 1, 3, 1, 0.00000400
20056,  2,  4, 2.000, 2, 3, 1, 0.00000400
20056,  2,  4, 2.000, 3, 3, 1, 0.00062900
20056,  2,  4, 2.000, 4, 3, 1, 0.00000600
20056,  2,  4, 2.000, 5, 3, 1, 0.00000800
20056,  2,  4, 2.000, 0, 3, 1, 0.00000400
20056,  2,  4, 2.000, 1, 3, 1, 0.00000300
20056,  2,  4, 2.000, 2, 3, 1, 0.00000400
20056,  2,  4, 2.000, 3, 3, 1, 0.00057300
20056,  2,  4, 2.000, 4, 3, 1, 0.00000700
20056,  2,  4, 2.000, 5, 3, 1, 0.00000800
20056,  2,  4, 2.000, 0, 3, 1, 0.00000400
20056,  2,  4, 2.000, 1, 3, 1, 0.00000400
20056,  2,  4, 2.000, 2, 3, 1, 0.00000400
20056,  2,  4, 2.000, 3, 3, 1, 0.00057000
20056,  2,  4, 2.000, 4, 3, 1, 0.00000700
20056,  2,  4, 2.000, 5, 3, 1, 0.00000700
20056,  2,  4, 2.000, 0, 3, 1, 0.00000500
20056,  2,  4, 2.000, 1, 3, 1, 0.00000300
20056,  2,  4, 2.000, 2, 3, 1, 0.00000400
20056,  2,  4, 2.000, 3, 3, 1, 0.00057400
20056,  2,  4, 2.000, 4, 3, 1, 0.00000700
20056,  2,  4, 2.000, 5, 3, 1, 0.00000700
20056,  2,  4, 2.000, 0, 3, 1, 0.00000400
20056,  2,  4, 2.000, 1, 3, 1, 0.00000400
20056,  2,  4, 2.000, 2, 3, 1, 0.00000400
20056,  2,  4, 2.000, 3, 3, 1, 0.00057800
20056,  2,  4, 2.000, 4, 3, 1, 0.00000700
20056,  2,  4, 2.000, 5, 3, 1, 0.00000700
26530,  4, 16, 4.000, 0, 3, 1, 0.00000500
26530,  4, 16, 4.000, 1, 3, 1, 0.00000400
26530,  4, 16, 4.000, 2, 3, 1, 0.00000500
26530,  4, 16, 4.000, 3, 3, 1, 0.00057100
26530,  4, 16, 4.000, 4, 3, 1, 0.00001000
26530,  4, 16, 4.000, 5, 3, 1, 0.00001000
26530,  4, 16, 4.000, 0, 3, 1, 0.00000500
26530,  4, 16, 4.000, 1, 3, 1, 0.00000400
26530,  4, 16, 4.000, 2, 3, 1, 0.00000500
26530,  4, 16, 4.000, 3, 3, 1, 0.00054400
26530,  4, 16, 4.000, 4, 3, 1, 0.00000900
26530,  4, 16, 4.000, 5, 3, 1, 0.00001000
26530,  4, 16, 4.000, 0, 3, 1, 0.00000500
26530,  4, 16, 4.000, 1, 3, 1, 0.00000400
26530,  4, 16, 4.000, 2, 3, 1, 0.00000500
26530,  4, 16, 4.000, 3, 3, 1, 0.00066000
26530,  4, 16, 4.000, 4, 3, 1, 0.00000800
26530,  4, 16, 4.000, 5, 3, 1, 0.00000800
26530,  4, 16, 4.000, 0, 3, 1, 0.00000400
26530,  4, 16, 4.000, 1, 3, 1, 0.00000300
26530,  4, 16, 4.000, 2, 3, 1, 0.00000500
26530,  4, 16, 4.000, 3, 3, 1, 0.00054500
26530,  4, 16, 4.000, 4, 3, 1, 0.00000900
26530,  4, 16, 4.000, 5, 3, 1, 0.00000900
26530,  4, 16, 4.000, 0, 3, 1, 0.00000400
26530,  4, 16, 4.000, 1, 3, 1, 0.00000400
26530,  4, 16, 4.000, 2, 3, 1, 0.00000400
26530,  4, 16, 4.000, 3, 3, 1, 0.00065800
26530,  4, 16, 4.000, 4, 3, 1, 0.00000900
26530,  4, 16, 4.000, 5, 3, 1, 0.00000900
26530,  4, 16, 4.000, 0, 3, 1, 0.00000500
26530,  4, 16, 4.000, 1, 3, 1, 0.00000400
26530,  4, 16, 4.000, 2, 3, 1, 0.00000400
26530,  4, 16, 4.000, 3, 3, 1, 0.00055300
26530,  4, 16, 4.000, 4, 3, 1, 0.00001000
26530,  4, 16, 4.000, 5, 3, 1, 0.00001200
26530,  4, 16, 4.000, 0, 3, 1, 0.00000600
26530,  4, 16, 4.000, 1, 3, 1, 0.00000400
26530,  4, 16, 4.000, 2, 3, 1, 0.00000600
26530,  4, 16, 4.000, 3, 3, 1, 0.00069000
26530,  4, 16, 4.000, 4, 3, 1, 0.00000800
26530,  4, 16, 4.000, 5, 3, 1, 0.00000900
26530,  4, 16, 4.000, 0, 3, 1, 0.00000500
26530,  4, 16, 4.000, 1, 3, 1, 0.00000400
26530,  4, 16, 4.000, 2, 3, 1, 0.00000400
26530,  4, 16, 4.000, 3, 3, 1, 0.00051700
26530,  4, 16, 4.000, 4, 3, 1, 0.00000900
26530,  4, 16, 4.000, 5, 3, 1, 0.00001000
26530,  4, 16, 4.000, 0, 3, 1, 0.00000600
26530,  4, 16, 4.000, 1, 3, 1, 0.00000400
26530,  4, 16, 4.000, 2, 3, 1, 0.00000500
26530,  4, 16, 4.000, 3, 3, 1, 0.00067500
26530,  4, 16, 4.000, 4, 3, 1, 0.00000800
26530,  4, 16, 4.000, 5, 3, 1, 0.00000800
26530,  4, 16, 4.000, 0, 3, 1, 0.00000400
26530,  4, 16, 4.000, 1, 3, 1, 0.00000400
26530,  4, 16, 4.000, 2, 3, 1, 0.00000500
26530,  4, 16, 4.000, 3, 3, 1, 0.00057600
26530,  4, 16, 4.000, 4, 3, 1, 0.00001000
26530,  4, 16, 4.000, 5, 3, 1, 0.00001000
33835,  6, 36, 6.000, 0, 3, 1, 0.00000600
33835,  6, 36, 6.000, 1, 3, 1, 0.00000400
33835,  6, 36, 6.000, 2, 3, 1, 0.00000800
33835,  6, 36, 6.000, 3, 3, 1, 0.00091600
33835,  6, 36, 6.000, 4, 3, 1, 0.00001100
33835,  6, 36, 6.000, 5, 3, 1, 0.00001200
