# -- benchmark `th1to5_bellmanF_e100000_v1000` created -- 
# id, v_nb, e_nb, deg, algo_id, nb_threads, distance, time
# Algo_id are:
# - DIJSKTRA
# - BELLMAN
# - BELLMAN_PAR
# - MATRIX
# -- benchmark_threads(10,1000,100000,1,10) -- 
94389811, 1000, 95212, 95.212, 0, 1, 2, 0.00019700
94389811, 1000, 95212, 95.212, 1, 1, 2, 0.00000100
94389811, 1000, 95212, 95.212, 2, 1, 2, 0.17259400
94389811, 1000, 95212, 95.212, 3, 1, 2, 2.61300300
94389811, 1000, 95212, 95.212, 0, 1, 2, 0.00019600
94389811, 1000, 95212, 95.212, 1, 1, 2, 0.00000100
94389811, 1000, 95212, 95.212, 2, 1, 2, 0.29852100
94389811, 1000, 95212, 95.212, 3, 1, 2, 2.68179100
94389811, 1000, 95212, 95.212, 0, 1, 2, 0.00019800
94389811, 1000, 95212, 95.212, 1, 1, 2, 0.00000100
94389811, 1000, 95212, 95.212, 2, 1, 2, 0.32022100
94389811, 1000, 95212, 95.212, 3, 1, 2, 2.55113300
94389811, 1000, 95212, 95.212, 0, 1, 2, 0.00019600
94389811, 1000, 95212, 95.212, 1, 1, 2, 0.00000200
94389811, 1000, 95212, 95.212, 2, 1, 2, 0.29395500
94389811, 1000, 95212, 95.212, 3, 1, 2, 2.67220300
94389811, 1000, 95212, 95.212, 0, 1, 2, 0.00019600
94389811, 1000, 95212, 95.212, 1, 1, 2, 0.00000200
94389811, 1000, 95212, 95.212, 2, 1, 2, 0.31570800
94389811, 1000, 95212, 95.212, 3, 1, 2, 2.63069300
94389811, 1000, 95212, 95.212, 0, 1, 2, 0.00019600
94389811, 1000, 95212, 95.212, 1, 1, 2, 0.00000100
94389811, 1000, 95212, 95.212, 2, 1, 2, 0.30204000
94389811, 1000, 95212, 95.212, 3, 1, 2, 2.65052600
94389811, 1000, 95212, 95.212, 0, 1, 2, 0.00019600
94389811, 1000, 95212, 95.212, 1, 1, 2, 0.00000200
94389811, 1000, 95212, 95.212, 2, 1, 2, 0.29862600
94389811, 1000, 95212, 95.212, 3, 1, 2, 2.68253900
94389811, 1000, 95212, 95.212, 0, 1, 2, 0.00019600
94389811, 1000, 95212, 95.212, 1, 1, 2, 0.00000200
94389811, 1000, 95212, 95.212, 2, 1, 2, 0.31604100
94389811, 1000, 95212, 95.212, 3, 1, 2, 2.63358600
94389811, 1000, 95212, 95.212, 0, 1, 2, 0.00019500
94389811, 1000, 95212, 95.212, 1, 1, 2, 0.00000100
94389811, 1000, 95212, 95.212, 2, 1, 2, 0.31526300
94389811, 1000, 95212, 95.212, 3, 1, 2, 2.65646600
94389811, 1000, 95212, 95.212, 0, 1, 2, 0.00019600
94389811, 1000, 95212, 95.212, 1, 1, 2, 0.00000100
94389811, 1000, 95212, 95.212, 2, 1, 2, 0.29353500
94389811, 1000, 95212, 95.212, 3, 1, 2, 2.67915200
125155223, 1000, 95110, 95.110, 0, 2, 1, 0.00000200
125155223, 1000, 95110, 95.110, 1, 2, 1, 0.00000100
125155223, 1000, 95110, 95.110, 2, 2, 1, 0.17170600
125155223, 1000, 95110, 95.110, 3, 2, 1, 4.52658100
125155223, 1000, 95110, 95.110, 0, 2, 1, 0.00000300
125155223, 1000, 95110, 95.110, 1, 2, 1, 0.00000100
125155223, 1000, 95110, 95.110, 2, 2, 1, 0.30937600
125155223, 1000, 95110, 95.110, 3, 2, 1, 4.17495800
125155223, 1000, 95110, 95.110, 0, 2, 1, 0.00000300
125155223, 1000, 95110, 95.110, 1, 2, 1, 0.00000100
125155223, 1000, 95110, 95.110, 2, 2, 1, 0.33021500
125155223, 1000, 95110, 95.110, 3, 2, 1, 4.18738900
125155223, 1000, 95110, 95.110, 0, 2, 1, 0.00000300
125155223, 1000, 95110, 95.110, 1, 2, 1, 0.00000200
125155223, 1000, 95110, 95.110, 2, 2, 1, 0.30925200
125155223, 1000, 95110, 95.110, 3, 2, 1, 4.15907400
125155223, 1000, 95110, 95.110, 0, 2, 1, 0.00000200
125155223, 1000, 95110, 95.110, 1, 2, 1, 0.00000100
125155223, 1000, 95110, 95.110, 2, 2, 1, 0.30910800
125155223, 1000, 95110, 95.110, 3, 2, 1, 4.14629600
125155223, 1000, 95110, 95.110, 0, 2, 1, 0.00000300
125155223, 1000, 95110, 95.110, 1, 2, 1, 0.00000100
125155223, 1000, 95110, 95.110, 2, 2, 1, 0.33001100
125155223, 1000, 95110, 95.110, 3, 2, 1, 4.15823900
125155223, 1000, 95110, 95.110, 0, 2, 1, 0.00000300
125155223, 1000, 95110, 95.110, 1, 2, 1, 0.00000100
125155223, 1000, 95110, 95.110, 2, 2, 1, 0.33056500
125155223, 1000, 95110, 95.110, 3, 2, 1, 4.13790000
125155223, 1000, 95110, 95.110, 0, 2, 1, 0.00000200
125155223, 1000, 95110, 95.110, 1, 2, 1, 0.00000100
125155223, 1000, 95110, 95.110, 2, 2, 1, 0.30874200
125155223, 1000, 95110, 95.110, 3, 2, 1, 4.10982300
125155223, 1000, 95110, 95.110, 0, 2, 1, 0.00000300
125155223, 1000, 95110, 95.110, 1, 2, 1, 0.00000100
125155223, 1000, 95110, 95.110, 2, 2, 1, 0.30858600
125155223, 1000, 95110, 95.110, 3, 2, 1, 4.19395800
125155223, 1000, 95110, 95.110, 0, 2, 1, 0.00000300
125155223, 1000, 95110, 95.110, 1, 2, 1, 0.00000100
125155223, 1000, 95110, 95.110, 2, 2, 1, 0.33054500
125155223, 1000, 95110, 95.110, 3, 2, 1, 4.12268300
171504464, 1000, 95088, 95.088, 0, 3, 2, 0.00016700
171504464, 1000, 95088, 95.088, 1, 3, 2, 0.00000800
171504464, 1000, 95088, 95.088, 2, 3, 2, 0.17312200
171504464, 1000, 95088, 95.088, 3, 3, 2, 5.05853600
171504464, 1000, 95088, 95.088, 0, 3, 2, 0.00017900
171504464, 1000, 95088, 95.088, 1, 3, 2, 0.00000900
171504464, 1000, 95088, 95.088, 2, 3, 2, 0.31620300
171504464, 1000, 95088, 95.088, 3, 3, 2, 5.13072700
171504464, 1000, 95088, 95.088, 0, 3, 2, 0.00018000
171504464, 1000, 95088, 95.088, 1, 3, 2, 0.00000900
171504464, 1000, 95088, 95.088, 2, 3, 2, 0.32112900
171504464, 1000, 95088, 95.088, 3, 3, 2, 5.10068600
171504464, 1000, 95088, 95.088, 0, 3, 2, 0.00019400
171504464, 1000, 95088, 95.088, 1, 3, 2, 0.00001100
171504464, 1000, 95088, 95.088, 2, 3, 2, 0.20005800
171504464, 1000, 95088, 95.088, 3, 3, 2, 4.74661100
171504464, 1000, 95088, 95.088, 0, 3, 2, 0.00018000
171504464, 1000, 95088, 95.088, 1, 3, 2, 0.00001000
171504464, 1000, 95088, 95.088, 2, 3, 2, 0.31645200
171504464, 1000, 95088, 95.088, 3, 3, 2, 5.10431500
171504464, 1000, 95088, 95.088, 0, 3, 2, 0.00018000
171504464, 1000, 95088, 95.088, 1, 3, 2, 0.00000900
171504464, 1000, 95088, 95.088, 2, 3, 2, 0.33032800
171504464, 1000, 95088, 95.088, 3, 3, 2, 5.10686300
171504464, 1000, 95088, 95.088, 0, 3, 2, 0.00018000
171504464, 1000, 95088, 95.088, 1, 3, 2, 0.00001000
171504464, 1000, 95088, 95.088, 2, 3, 2, 0.31624400
171504464, 1000, 95088, 95.088, 3, 3, 2, 5.07382500
171504464, 1000, 95088, 95.088, 0, 3, 2, 0.00018300
171504464, 1000, 95088, 95.088, 1, 3, 2, 0.00000900
171504464, 1000, 95088, 95.088, 2, 3, 2, 0.31602200
171504464, 1000, 95088, 95.088, 3, 3, 2, 5.06314600
171504464, 1000, 95088, 95.088, 0, 3, 2, 0.00017900
171504464, 1000, 95088, 95.088, 1, 3, 2, 0.00000900
171504464, 1000, 95088, 95.088, 2, 3, 2, 0.31606700
171504464, 1000, 95088, 95.088, 3, 3, 2, 5.07869000
171504464, 1000, 95088, 95.088, 0, 3, 2, 0.00018400
171504464, 1000, 95088, 95.088, 1, 3, 2, 0.00000900
171504464, 1000, 95088, 95.088, 2, 3, 2, 0.32419100
171504464, 1000, 95088, 95.088, 3, 3, 2, 5.19053400
226487350, 1000, 95045, 95.045, 0, 4, 2, 0.00019400
226487350, 1000, 95045, 95.045, 1, 4, 2, 0.00000500
226487350, 1000, 95045, 95.045, 2, 4, 2, 0.17392400
226487350, 1000, 95045, 95.045, 3, 4, 2, 5.92419700
226487350, 1000, 95045, 95.045, 0, 4, 2, 0.00021000
226487350, 1000, 95045, 95.045, 1, 4, 2, 0.00000500
226487350, 1000, 95045, 95.045, 2, 4, 2, 0.34607200
226487350, 1000, 95045, 95.045, 3, 4, 2, 5.94259300
226487350, 1000, 95045, 95.045, 0, 4, 2, 0.00021000
226487350, 1000, 95045, 95.045, 1, 4, 2, 0.00000600
226487350, 1000, 95045, 95.045, 2, 4, 2, 0.34435500
226487350, 1000, 95045, 95.045, 3, 4, 2, 5.83746200
226487350, 1000, 95045, 95.045, 0, 4, 2, 0.00021000
